cell_index,x,y,n_transcripts,density,elongation,area,avg_confidence
3161,2825.69230769231,7102.61538461539,13,0.0412,6.696,315.5,0.9562
3162,2706.8431372549,7235.28104575163,153,0.02606,1.886,5872,0.9994
3163,4122.92972972973,5880.18918918919,185,0.03652,2.239,5066,1
3164,1903.33846153846,7924.2,65,0.008894,2.376,7308,0.7436
3165,2280.03614457831,7728.3734939759,83,0.02482,1.752,3344,0.9995
3166,4103.18644067797,5835.59322033898,118,0.02847,5.726,4144,1
3167,4557.35714285714,5416.46428571429,28,0.01141,4.258,2454,0.8458
3168,4791.61073825503,5191.48322147651,149,0.02089,1.369,7134,0.9998
3169,4723.58536585366,5285.39024390244,82,0.01737,2.746,4722,0.9911
3170,4815.61061946903,5257.79646017699,113,0.02622,2.901,4310,0.9985
3171,2639.90909090909,7438.25757575758,66,0.009798,2.393,6736,0.8549
3172,1939.675,8102.95,40,0.01409,1.215,2839,0.9422
3173,3967.71929824561,6088.56140350877,57,0.01804,2.382,3159,0.993
3174,3265.11638954869,6745.4513064133,421,0.03286,1.889,12810,0.9996
3175,1084.38461538462,8882.05128205128,39,0.01248,4.348,3125,0.8278
3176,3834.2,6208.06666666667,15,0.007013,2.086,2139,0.4952
3177,4621,5403.88405797101,69,0.01788,2.088,3860,0.9422
3178,2641.14285714286,7379.95238095238,21,0.01189,5.878,1766,0.7489
3179,2919.96894409938,7092.17391304348,161,0.0201,1.284,8008,0.9982
3180,2827.04385964912,7229.72807017544,114,0.02115,1.97,5390,0.9996
3181,2840.00877192982,7147.16666666667,114,0.02153,1.61,5294,0.9415
3182,3353.43573667712,6658.65830721003,319,0.02791,1.221,11430,0.9994
3183,4352.09550561798,5636.12546816479,534,0.05529,1.213,9658,0.9983
3184,2399.88333333333,7575.63333333333,60,0.01705,1.806,3520,0.979
3185,3520.55769230769,6521.32692307692,208,0.02043,1.261,10180,0.9884
3186,2195.56790123457,7777.61728395062,81,0.01532,1.252,5286,0.9862
3187,3003.4465648855,7052.34351145038,262,0.02395,1.868,10940,0.9982
3188,4768.94366197183,5244.19718309859,71,0.01822,1.471,3896,1
3189,4434.28915662651,5571.35341365462,498,0.03475,1.085,14330,0.9962
3190,2748.85185185185,7261.88888888889,54,0.01586,1.464,3404,0.9997
3191,3310.93258426966,6701.6404494382,89,0.01793,1.991,4964,0.9832
3192,4107.14285714286,5960.61904761905,189,0.02206,2.065,8566,0.9896
3193,4132.23983739837,5959.73170731707,246,0.02693,1.424,9136,0.9924
3194,4694.97222222222,5374.80555555556,108,0.01257,1.882,8590,0.9737
3195,2746.30674846626,7341.96319018405,163,0.02703,1.924,6030,0.9698
3196,2694.46376811594,7403.26086956522,69,0.01839,1.576,3753,0.9739
3197,3911.36363636364,6160.31818181818,22,0.01208,3.14,1821,0.8528
3198,4802.36082474227,5305.77835051546,194,0.02327,1.675,8336,1
3199,3455.424,6595.992,125,0.01478,2.196,8460,0.9975
3200,4859.36697247706,5225.07339449541,109,0.01904,1.905,5725,0.9996
3201,2979.16363636364,7031.92727272727,110,0.01169,1.712,9409,0.9885
3202,4864.07874015748,5188.53543307087,127,0.01981,2.9,6410,0.9909
3203,1088,9048.22727272727,22,0.007597,2.972,2896,0.561
3204,4537.71770334928,5558.32775119617,418,0.03233,2.029,12930,0.9747
3205,922.777777777778,9161.83333333333,18,0.009146,9.769,1968,0.3603
3206,3195.07847533632,6947.21524663677,446,0.0368,2.302,12120,0.9989
3207,2238.70229007634,7857.67938931298,131,0.01271,1.49,10310,0.969
3208,1733.16666666667,8428.72222222222,18,0.006152,2.219,2926,0.6472
3209,3521.52272727273,6698.5,88,0.01081,2.651,8139,0.9658
3210,4153.16901408451,5936.21126760563,71,0.03133,5.081,2266,1
3211,3416.15068493151,6713.49315068493,146,0.02354,1.285,6202,0.9953
3212,2925.32183908046,7199.92816091954,348,0.02463,1.873,14130,0.983
3213,2742.9,7420.65,60,0.01514,1.428,3962,0.9836
3214,3878.85185185185,6252.7037037037,27,0.009568,1.742,2822,0.8307
3215,2303.9347826087,7798.90579710145,138,0.02319,1.247,5950,0.9872
3216,4033.52671755725,6128.16030534351,131,0.02078,1.492,6304,0.9139
3217,3118.15013404826,7048.74798927614,373,0.02473,1.494,15080,0.9992
3218,3061.32075471698,6963.43396226415,371,0.03139,1.452,11820,0.9993
3219,3942.57971014493,6134.42028985507,69,0.01724,3.019,4002,0.8636
3220,4720.73593073593,5374.39393939394,231,0.01869,1.628,12360,0.9955
3221,3616.08457711443,6539.03482587065,201,0.01849,1.881,10870,0.9892
3222,4689.36,5476.5,50,0.0192,2.811,2604,0.9966
3223,4958.96949602122,5133.04907161804,754,0.03473,1.273,21710,0.9986
3224,2038.21637426901,8108.69005847953,171,0.01886,2.272,9068,0.8706
3225,2289.05142857143,7889.06857142857,175,0.01874,1.178,9336,1
3226,2467.91616766467,7572.92215568862,167,0.02003,1.185,8338,0.9833
3227,4925.45138888889,5223.38194444444,144,0.02504,2.287,5750,0.9563
3228,2272.03846153846,7964.66153846154,130,0.01671,1.565,7782,0.9973
3229,1804.28082191781,8350.46575342466,146,0.01725,1.218,8465,0.9117
3230,2202.67213114754,7943.50819672131,61,0.01726,3.758,3534,0.9488
3231,3391.57613168724,6779.44444444444,243,0.032,1.732,7594,0.9994
3232,2762.20689655172,7405.55172413793,29,0.01249,3.091,2321,0.9759
3233,2941.47887323944,7296.14788732394,142,0.0151,1.349,9404,0.9815
3234,3325.39492753623,6816.05072463768,276,0.02682,2.631,10290,0.9997
3235,3024.62288930582,7163.36585365854,533,0.02835,1.377,18800,0.9974
3236,2798.60606060606,7387.90909090909,33,0.0234,5.926,1410,0.973
3237,5070.32941176471,5138.17647058824,170,0.01799,2.068,9449,0.9786
3238,3038.73594132029,7272.94865525672,409,0.02468,1.694,16570,0.9792
3239,4633.17610062893,5532.7106918239,477,0.02875,1.984,16590,0.9607
3240,2545.00429184549,7599.35622317597,233,0.02114,1.904,11020,0.9849
3241,3562.13615023474,6603.18544600939,426,0.02585,1.817,16480,0.9822
3242,3478.7914893617,6663.25106382979,235,0.02215,1.374,10610,0.9939
3243,2560.54901960784,7675.89215686275,102,0.0212,2.252,4812,0.9965
3244,4168.64412811388,6057.24377224199,562,0.03949,1.694,14230,0.9984
3245,3151.50597609562,7144.203187251,251,0.02286,1.206,10980,0.9842
3246,4789.34146341463,5358.93495934959,123,0.02219,2.798,5544,0.9942
3247,4778.24669603524,5458.30396475771,454,0.03897,1.947,11650,0.9999
3248,2893.08108108108,7298.51351351351,37,0.01345,1.359,2751,0.9846
3249,4896.84905660377,5295.62264150943,53,0.01432,1.421,3702,0.9797
3250,4866.456,5403.08,750,0.04621,1.348,16230,0.9995
3251,3438.66315789474,6848.29649122807,570,0.03907,1.339,14590,1
3252,4733.55411255411,5528.39826839827,231,0.03167,5.512,7293,0.9925
3253,4095.92727272727,6032.10909090909,55,0.02769,1.448,1986,0.974
3254,2721.65714285714,7473.2,35,0.009573,1.511,3656,0.826
3255,3169.28846153846,7025.00641025641,156,0.01382,1.371,11290,0.9999
3256,2123.30693069307,8078.31683168317,101,0.01385,2.172,7292,0.8814
3257,3214.83076923077,7016.12307692308,195,0.02185,1.955,8924,0.9954
3258,2041.95412844037,8177.15596330275,109,0.01524,3.591,7151,0.9693
3259,3857.16949152542,6380.91525423729,59,0.01824,1.188,3234,0.9813
3260,1721.57142857143,8541.48571428571,35,0.011,3.241,3182,0.4418
3261,4966.52402745996,5356.5057208238,437,0.03888,1.24,11240,0.9946
3262,2869.95238095238,7430.09523809524,21,0.0118,6.272,1779,0.8316
3263,2803.57471264368,7452.58620689655,87,0.01455,1.279,5978,0.9769
3264,3143.32128514056,7222.85542168675,249,0.02578,1.268,9660,0.9971
3265,3663.81818181818,6626.01818181818,55,0.0175,1.574,3142,0.9948
3266,2351.55303030303,7986.18181818182,132,0.01878,2.31,7029,1
3267,3235.62310030395,7094.18237082067,329,0.02861,1.102,11500,0.9972
3268,2282.41772151899,8066.29113924051,158,0.01752,2.397,9018,1
3269,4000.14492753623,6316.71014492754,69,0.01565,2.582,4410,0.9969
3270,2109.39215686275,8230.46078431373,102,0.02203,2.096,4630,0.9996
3271,2706.15757575758,7587.72727272727,165,0.01478,1.488,11160,0.9788
3272,4072.84375,6241.21875,32,0.02085,2.189,1535,0.9477
3273,5166.14516129032,5144.45967741936,124,0.03669,1.74,3380,1
3274,2192.06976744186,8001.76744186047,86,0.01291,2.464,6664,0.8852
3275,5147.64220183486,5177.0252293578,436,0.02563,1.546,17010,0.9999
3276,3978.92941176471,6382.43529411765,85,0.02407,1.796,3532,0.9958
3277,2250.24186046512,8063.60465116279,215,0.01996,1.548,10770,0.9883
3278,2281.09375,8138.25,32,0.01494,4.844,2142,1
3279,2340.6062992126,7749.75590551181,127,0.03378,2.226,3760,1
3280,1272.11764705882,9027.85294117647,34,0.009497,5.079,3580,0.6988
3281,2188.15915915916,8147.96996996997,333,0.02743,1.533,12140,0.9998
3282,3846.34042553192,6500.48936170213,47,0.01258,2.17,3736,0.806
3283,2211.90557939914,8157.56652360515,233,0.02431,1.539,9585,0.9906
3284,4062.2,6353.825,40,0.01209,2.511,3308,0.9438
3285,5084.75373134328,5257.32089552239,134,0.01241,1.789,10800,0.9884
3286,3808.61111111111,6496.83333333333,36,0.01637,3.032,2199,0.9708
3287,1964.744,8219.576,125,0.03136,1.29,3986,0.9977
3288,3957.7027027027,6431.78378378378,37,0.01609,1.261,2300,0.9998
3289,3606.31428571429,6682.14693877551,245,0.0188,1.433,13030,0.9946
3290,4165.98888888889,6193.16296296296,270,0.01929,1.083,14000,0.9942
3291,5118.00564971751,5274.24293785311,177,0.01683,1.863,10520,0.9414
3292,2867.49047619048,7531.67619047619,210,0.01991,1.593,10550,0.9845
3293,2962.02846975089,7386.29181494662,281,0.02431,1.329,11560,0.9883
3294,3239.78521939954,7193.0623556582,433,0.03908,1.4,11080,0.9996
3295,2014.16352201258,8401.22641509434,159,0.01848,2.511,8604,0.9993
3296,3044.36470588235,7363.07647058824,170,0.02143,1.669,7931,1
3297,2782.13068181818,7600.59659090909,176,0.01729,2.533,10180,0.9828
3298,2572.94014084507,7858.03873239437,284,0.02438,2.047,11650,0.9872
3299,1989.69795918367,8382.75918367347,245,0.02244,1.774,10920,0.9917
3300,1799.625,8546.625,32,0.008172,1.737,3916,0.7163
3301,5065.53585657371,5379.17928286853,502,0.03518,1.1,14270,0.9942
3302,3108.63963963964,7348.38738738739,111,0.01571,1.471,7064,0.9839
3303,4129.22916666667,6337.14583333333,48,0.01143,1.22,4200,0.9459
3304,1291.16666666667,9083.3125,48,0.01701,6.07,2822,0.8376
3305,5224.12413793103,5156.21379310345,290,0.05162,1.679,5618,0.9997
3306,3910.66492146597,6421.24607329843,191,0.0208,1.236,9184,0.9889
3307,2441.48717948718,7841.64102564103,39,0.01108,2.311,3520,0.874
3308,1450,8942.125,8,0.01034,2.203,774,0.5685
3309,1374.3,9034.21428571429,70,0.01557,2.422,4496,0.8764
3310,1306.25,9147.66666666667,12,0.007453,1.868,1610,0.7512
3311,3502.02112676056,6899.32042253521,284,0.04359,2.102,6516,0.9998
3312,2084.32061068702,8380.5534351145,262,0.023,2.322,11390,0.9859
3313,4231.19834710744,6104.50413223141,121,0.02451,2.577,4936,1
3314,3658.83122362869,6745.62025316456,237,0.01331,1.531,17810,0.9962
3315,4035.58974358974,6370.20512820513,39,0.01557,1.859,2505,0.9866
3316,2120.27073170732,8297.54878048781,410,0.0355,1.814,11550,0.9999
3317,3889.40540540541,6518.40540540541,37,0.01286,2.621,2878,0.9401
3318,3335.5,7078.00234741784,426,0.02731,1.57,15600,0.9971
3319,3283.86956521739,7019.47826086957,23,0.01345,7.97,1710,0.9981
3320,4190.39788732394,6182.48943661972,284,0.02082,1.673,13640,0.9966
3321,4105.17721518987,6313.44303797468,79,0.01404,1.773,5626,0.9952
3322,2983.93464052288,7514.30065359477,153,0.01679,4.388,9111,1
3323,3627.88095238095,6807.4380952381,210,0.02033,2.1,10330,0.9945
3324,2798.41121495327,7688.09345794393,321,0.02884,2.189,11130,0.9934
3325,2759.49881235154,7763.69833729216,421,0.0344,1.952,12240,0.9922
3326,4290.18852459016,6179.34972677596,366,0.0304,1.482,12040,1
3327,4019.28703703704,6447.31481481482,108,0.02115,1.453,5106,0.9992
3328,3817,6679.77777777778,36,0.01732,1.719,2079,0.9732
3329,4110.19512195122,6393.70731707317,41,0.01757,1.697,2333,0.9999
3330,4300.96296296296,6135.02116402116,189,0.03265,6.231,5789,0.9997
3331,3465.61781609195,7059.60632183908,696,0.03754,1.151,18540,0.9985
3332,3987.09090909091,6420.42045454546,88,0.02077,1.374,4237,1
3333,1987.48461538462,8504.17692307692,130,0.01716,2.415,7577,0.9768
3334,2104.51388888889,8414.29166666667,72,0.01479,1.5,4867,0.9997
3335,4066.69871794872,6419.92948717949,156,0.02277,1.645,6852,0.9974
3336,2914.4375,7456.79166666667,48,0.01067,2.093,4498,0.9373
3337,1273.80769230769,9233.46153846154,26,0.01132,2.244,2297,0.6449
3338,3710.21686746988,6731.91164658635,249,0.02772,2.563,8984,0.9995
3339,1932.6,8487.46666666667,15,0.01136,2.822,1320,0.8207
3340,2852.49387755102,7625.47755102041,245,0.03228,1.115,7591,0.999
3341,1251.5625,9244.14583333333,48,0.01646,2.362,2917,0.8061
3342,2424.46710526316,8009.3552631579,304,0.02277,1.522,13350,0.9864
3343,4213.81294964029,6266.89208633094,139,0.01667,3.466,8340,0.9886
3344,2157.87804878049,8365.82926829268,123,0.01717,1.689,7164,0.9993
3345,1391.5393258427,9134.07865168539,89,0.02197,3.602,4051,0.9786
3346,3949.69230769231,6489.92307692308,130,0.029,2.451,4483,0.9893
3347,4298.85380116959,6200.98245614035,171,0.01911,1.613,8950,1
3348,2359.50930232558,8088.5488372093,430,0.03204,1.616,13420,0.9902
3349,2490.53376906318,7917.30501089325,459,0.0256,1.824,17930,0.9878
3350,2191.28409090909,8305.53409090909,88,0.01853,2.276,4750,1
3351,2402.39818181818,7812.84363636364,550,0.03602,2.051,15270,1
3352,5217.51024208566,5300.14525139665,537,0.02638,1.174,20360,0.9992
3353,5157.01916932907,5382.67731629393,313,0.03528,1.652,8872,0.9923
3354,1867.08,8649.184,125,0.01509,1.587,8286,0.8581
3355,1442.33606557377,9095.7868852459,122,0.01254,1.145,9730,0.8928
3356,3918.77192982456,6588.15789473684,57,0.01249,1.576,4564,0.941
3357,3333.17158176944,7193.71581769437,373,0.03597,1.088,10370,0.9983
3358,4186.97093023256,6339.03488372093,172,0.03143,2.277,5472,0.9887
3359,1879.16666666667,8711.36458333333,96,0.0126,1.499,7620,0.9228
3360,3426.81355932203,7128.71186440678,59,0.01768,3.028,3338,0.9992
3361,3698.23388581952,6854.45303867403,543,0.03265,2.424,16630,0.9987
3362,1461.34285714286,9168.38095238095,105,0.01982,1.295,5298,0.9688
3363,5235.98340248963,5317.17842323651,241,0.01611,3.269,14960,0.9928
3364,4262.34782608696,6337.05797101449,276,0.02656,1.494,10390,0.9929
3365,3991.23529411765,6537.97058823529,102,0.02693,2.62,3788,0.9999
3366,2898.07142857143,7691.47619047619,84,0.01475,2.415,5693,0.9995
3367,2886.15107913669,7707.68345323741,139,0.01946,1.859,7144,0.989
3368,4393.85714285714,6208.41353383459,665,0.04829,1.728,13770,1
3369,3584.71331828442,6894.30248306998,443,0.03607,2.427,12280,1
3370,2375.45569620253,8172.0253164557,158,0.02129,2.267,7421,0.9925
3371,2272.52508361204,8303.44147157191,299,0.03388,1.385,8824,0.9968
3372,2949.97021276596,7623.77021276596,470,0.03675,2.299,12790,0.9982
3373,2969.91335740072,7508.62454873646,277,0.0246,1.763,11260,0.9993
3374,2589.85123966942,7966.88016528926,242,0.02728,1.257,8872,0.9982
3375,3873.10447761194,6655.59701492537,134,0.01649,2.844,8127,0.9691
3376,4020.41044776119,6482.91044776119,134,0.02531,1.342,5295,1
3377,3906.33,6585.62,100,0.01599,1.768,6252,0.9834
3378,2425.42909090909,8149.51272727273,275,0.02071,2.108,13280,0.9991
3379,3552.19678714859,7008.92369477912,249,0.03194,4.584,7796,0.9964
3380,5297.89189189189,5258.82939189189,592,0.03698,2.859,16010,0.9991
3381,2093.68387096774,8491.6064516129,155,0.01625,1.426,9538,0.9637
3382,1980.07623318386,8703.74439461883,223,0.01871,1.819,11920,0.9925
3383,3146.46242774566,7410.55202312139,346,0.02903,1.433,11920,0.9999
3384,1972.05223880597,8604.30597014925,134,0.01973,1.116,6792,0.9531
3385,2668.17870722433,7929.38022813688,263,0.02594,2.536,10140,0.9965
3386,4048.37777777778,6584.04444444445,45,0.01759,5.307,2558,0.9827
3387,4144.68224299065,6381.15887850467,107,0.02732,1.427,3916,1
3388,3266.37724550898,7273.4251497006,167,0.01994,1.451,8376,0.9999
3389,3397.88340807175,7193.51121076233,223,0.01812,2.211,12310,0.9993
3390,1617.5,9003.15909090909,44,0.00902,1.219,4878,0.7437
3391,4105.85217391304,6476.07826086957,115,0.02621,2.632,4388,0.9985
3392,3051.09810126582,7603.62658227848,316,0.02881,2.533,10970,1
3393,2683.58943089431,7842.81707317073,246,0.02386,1.976,10310,0.9959
3394,3779.14670658683,6829.37724550898,334,0.02196,3.903,15210,1
3395,3312.632,7293.48,250,0.02063,1.458,12120,0.9998
3396,2563.72839506173,8116.82716049383,243,0.02052,2.077,11840,0.988
3397,2765.10655737705,7926.47540983607,244,0.02764,1.629,8828,0.9855
3398,3891.12612612613,6770.25825825826,333,0.0225,1.147,14800,0.9993
3399,1365.41142857143,9244.79428571429,175,0.0201,1.599,8706,0.9152
3400,4238.24528301887,6383.05660377359,53,0.02674,1.349,1982,1
3401,2203.6064516129,8283.87741935484,155,0.02983,1.426,5196,0.9928
3402,4485.93536121673,6147.48669201521,263,0.03437,2.651,7651,0.9968
3403,4305.85123966942,6286.96694214876,121,0.02114,1.891,5724,0.9994
3404,3611.51449275362,7085.69082125604,414,0.02786,2.681,14860,0.9998
3405,4054.19318181818,6549.85227272727,176,0.02912,2.651,6043,0.9893
3406,3249.0716112532,7400.31202046036,391,0.03781,1.557,10340,0.9999
3407,4183.13513513514,6406.48648648649,37,0.01572,1.739,2354,0.9995
3408,3838.824,6802.008,250,0.02165,3.387,11550,0.9998
3409,1845.09090909091,8792.90909090909,11,0.009291,2.627,1184,0.6233
3410,1274.70588235294,9312.88235294118,17,0.009279,7.334,1832,0.6554
3411,4229.13861386139,6443.9603960396,101,0.01563,1.915,6463,0.987
3412,3945.71287128713,6774.77887788779,303,0.0293,1.849,10340,1
3413,2050.27461139896,8639.41968911917,193,0.02441,1.71,7908,0.9794
3414,3323.19047619048,7315.60317460318,63,0.01456,1.198,4326,0.9963
3415,1687.92,9036.6,25,0.0134,3.033,1866,0.8377
3416,1440,9229.48076923077,52,0.01416,1.788,3672,0.9065
3417,4027.10169491525,6647.58474576271,118,0.01886,3.614,6256,0.9892
3418,2237.79166666667,8414.65104166667,384,0.02851,2.049,13470,0.9989
3419,4215.6,6440.4,50,0.01922,2.032,2601,0.9945
3420,2695.05761316872,8032.46090534979,486,0.02768,1.166,17560,1
3421,3064.11206896552,7588.77586206897,116,0.01293,7.666,8972,1
3422,1594.85585585586,9048.82882882883,111,0.01333,2.242,8326,0.8697
3423,4353.99004975124,6324.60199004975,201,0.02792,1.664,7200,0.9968
3424,3501.79411764706,7199.47794117647,136,0.02163,2.704,6287,1
3425,3560.9981884058,7140.01992753623,552,0.03715,1.362,14860,0.9996
3426,2276,8482.70588235294,102,0.01611,1.587,6330,0.9999
3427,3135.7201309329,7568.13584288052,611,0.03028,2.575,20180,0.9995
3428,4117.33333333333,6533.02380952381,42,0.01578,2.17,2662,0.9196
3429,3746.91344383057,6914.41252302026,543,0.03851,3.017,14100,0.9995
3430,2820.38607594937,7848.2447257384,474,0.03395,1.486,13960,0.9942
3431,1571.61728395062,9151.75925925926,324,0.02832,1.787,11440,0.976
3432,2976.15652173913,7731.01739130435,115,0.01848,2.197,6222,0.987
3433,2199.37916666667,8496.1625,240,0.02245,1.113,10690,0.9877
3434,4150.5593220339,6479.94915254237,59,0.01428,1.863,4132,0.9591
3435,4321.37931034483,6403.13793103448,29,0.01114,1.935,2604,0.9451
3436,3450.51442307692,7193.15384615385,208,0.01625,1.606,12800,0.9982
3437,1926.29166666667,8750.23611111111,72,0.01237,3.532,5820,0.9207
3438,4126.0052631579,6618.12105263158,190,0.02102,1.312,9038,0.9887
3439,2334.40989399293,8340.77738515901,283,0.02474,1.073,11440,0.99
3440,4024.9,6655.6,40,0.01761,3.135,2271,0.9998
3441,4041.375,6687.20833333333,24,0.0424,10.61,566,1
3442,2929.49653579677,7789.98614318707,433,0.03453,1.582,12540,1
3443,3021.74324324324,7771.13063063063,222,0.02942,2.166,7546,0.9932
3444,4374.71111111111,6387.75555555556,90,0.0155,2.28,5805,1
3445,4558.17540322581,6166.46169354839,496,0.03469,2.758,14300,0.9999
3446,2068.71844660194,8760.96116504854,103,0.01799,1.387,5724,0.9916
3447,3952.82989690722,6849.9175257732,194,0.03465,1.817,5599,0.9976
3448,4440.59473684211,6272.82105263158,190,0.02452,1.749,7748,0.9821
3449,3213.40372670807,7478.75776397516,161,0.01862,1.373,8647,1
3450,4171.5049833887,6558.56478405316,301,0.02872,1.058,10480,0.9909
3451,2420.22727272727,8312.08409090909,440,0.03435,1.805,12810,1
3452,3088.84615384615,7725.61538461539,26,0.01909,3.43,1362,0.9742
3453,1414.75,9348.5,28,0.009026,2.467,3102,0.652
3454,1983.79787234043,8710.09574468085,94,0.01456,1.687,6457,0.9761
3455,2429.14754098361,8407.23606557377,305,0.02185,1.999,13960,0.9941
3456,4282.65573770492,6494.02459016394,122,0.02365,1.546,5159,0.9821
3457,4294.05882352941,6461.87581699346,153,0.01488,2.036,10280,0.9987
3458,2126.88770053476,8569.68983957219,187,0.02289,1.753,8168,0.9481
3459,2687.57556270097,8135.02572347267,311,0.027,1.231,11520,0.9616
3460,4244.21590909091,6504.03409090909,88,0.02386,2.128,3688,0.9926
3461,3835.38059701493,6874.35074626866,268,0.02579,2.834,10390,0.9984
3462,2337.06428571429,8440.45,140,0.01574,1.901,8894,0.9382
3463,4027.10804020101,6753.76633165829,398,0.03241,1.426,12280,0.9951
